[0, -343.52124269583953, -343.52124269583953, 142, 0.998]
[1, -307.16681973370385, -325.3440312147717, 71, 0.996004]
[2, -225.34303807786384, -292.0103668358024, 91, 0.994011992]
[3, -285.4821193210636, -290.37830495711773, 133, 0.992023968016]
[4, -108.1134937626609, -253.92534271822637, 72, 0.990039920079968]
[5, -122.68716885165955, -232.05231374046525, 82, 0.9880598402398081]
[6, -92.46879141861929, -212.1118105516301, 68, 0.9860837205593285]
[7, -421.0975250655358, -238.2350248658683, 84, 0.9841115531182099]
[8, -93.8667892747278, -222.19410980018603, 95, 0.9821433300119734]
[9, -322.3747414790555, -232.212172968073, 106, 0.9801790433519495]
[10, -354.00966816492263, -243.28467253142296, 87, 0.9782186852652456]
[11, -301.8251172699573, -248.16304292630082, 67, 0.976262247894715]
[12, -373.50857415712034, -257.8050068671331, 97, 0.9743097233989256]
[13, -48.82346277156596, -242.8777537174497, 123, 0.9723611039521278]
[14, -129.2091327829664, -235.29984565515082, 69, 0.9704163817442236]
[15, -407.28874250116274, -246.04915170802656, 102, 0.9684755489807352]
[16, -116.09790618436644, -238.40496079487008, 64, 0.9665385978827737]
[17, -200.29560313873037, -236.28777425841787, 98, 0.9646055206870082]
[18, -112.16577367757343, -229.75503738574184, 103, 0.9626763096456342]
[19, -367.12958413377544, -236.6237647231435, 144, 0.9607509570263429]
[20, -539.2182157601605, -251.03302429633482, 89, 0.9588294551122902]
[21, -158.59099356194696, -246.83111380840808, 109, 0.9569117962020657]
[22, -260.15758070621905, -247.41052541266072, 140, 0.9549979726096616]
[23, -125.70684710022353, -242.3395388163092, 95, 0.9530879766644422]
[24, -155.8855164104722, -238.88137792007572, 105, 0.9511818007111134]
[25, -108.25597340800704, -233.85732390038078, 91, 0.9492794371096911]
[26, -122.7997936190981, -229.74408203811103, 94, 0.9473808782354717]
[27, -217.8484391423567, -229.31923764897692, 74, 0.9454861164790007]
[28, -293.5592172875521, -231.53440936065192, 93, 0.9435951442460427]
[29, -254.45619587380662, -232.29846891109042, 95, 0.9417079539575507]
[30, -75.73560644409494, -227.24805399280024, 87, 0.9398245380496356]
[31, -97.41017982497137, -223.1906204250556, 89, 0.9379448889735363]
[32, -84.97601362417777, -219.00229900684718, 75, 0.9360689991955893]
[33, -331.0057712687931, -222.29651877925735, 103, 0.9341968611971981]
[34, -214.56273016965127, -222.07555339041147, 82, 0.9323284674748037]
[35, -121.6483770357309, -219.28590960278146, 121, 0.930463810539854]
[36, -158.55840298552528, -217.64462564015292, 109, 0.9286028829187744]
[37, -92.1674242134675, -214.3425940236612, 71, 0.9267456771529368]
[38, -103.78003527993762, -211.50765661997596, 102, 0.9248921857986309]
[39, -125.08206698847833, -209.34701687918854, 61, 0.9230424014270336]
[40, -126.94717127218979, -207.33726454731053, 103, 0.9211963166241796]
[41, -260.4901330232817, -208.60280903483368, 112, 0.9193539239909312]
[42, -131.98761410044568, -206.82106031542932, 128, 0.9175152161429493]
[43, -187.90107078085646, -206.3910605532799, 98, 0.9156801857106633]
[44, -337.27032916962344, -209.2994887447542, 94, 0.913848825339242]
[45, -118.11852372187556, -207.3172938529525, 96, 0.9120211276885636]
[46, -75.88367798850796, -204.52083394094305, 138, 0.9101970854331864]
[47, 63.86053294338632, -198.92955546418617, 96, 0.9083766912623201]
[48, -357.43993132522144, -202.16446109400323, 84, 0.9065599378797955]
[49, -296.8252367290414, -204.05767660670398, 89, 0.9047468180040359]
[50, 8.347337749171047, -199.89287240364757, 92, 0.9029373243680279]
[51, -174.79428551025273, -199.41020727108227, 131, 0.9011314497192918]
[52, -185.95500598029832, -199.15633554861466, 90, 0.8993291868198532]
[53, -145.79985742089346, -198.16825262032356, 106, 0.8975305284462135]
[54, -71.41193464554235, -195.86359229350936, 112, 0.8957354673893211]
[55, -14.623847421138962, -192.6271682779313, 79, 0.8939439964545425]
[56, -64.59519519387938, -190.38099331154442, 69, 0.8921561084616334]
[57, -128.59258239647775, -189.3156758819743, 120, 0.8903717962447101]
[58, -42.16931542873595, -186.82166977259737, 75, 0.8885910526522206]
[59, -180.03370394138926, -186.70853700874392, 93, 0.8868138705469162]
[60, -463.54566109720884, -191.2468505183909, 99, 0.8850402428058224]
[61, -132.56750893318696, -190.30040952508114, 78, 0.8832701623202107]
[62, -218.13204404204623, -190.7421815015409, 129, 0.8815036219955703]
[63, -283.3939648803516, -192.18986561683482, 84, 0.8797406147515792]
[64, -236.91419871033, -192.8779322798117, 138, 0.877981133522076]
[65, -74.89525970367842, -191.09031602865815, 79, 0.8762251712550319]
[66, -81.69823614554358, -189.4575984184624, 93, 0.8744727209125218]
[67, -92.30992524109077, -188.02895616585397, 77, 0.8727237754706968]
[68, -198.64402380431852, -188.18279772583173, 66, 0.8709783279197554]
[69, -114.8714260978866, -187.13549241686107, 85, 0.8692363712639158]
[70, -182.28860095814514, -187.06722633997776, 83, 0.867497898521388]
[71, -143.0621677923135, -186.4560449712602, 126, 0.8657629027243453]
[72, -102.28960943347582, -185.3030801008796, 108, 0.8640313769188966]
[73, -119.86209156429149, -184.41874241795276, 85, 0.8623033141650589]
[74, -131.70658970395817, -183.71591371509948, 159, 0.8605787075367288]
[75, -214.49398838486593, -184.12088838180694, 155, 0.8588575501216553]
[76, -103.8229090784355, -183.07805748176312, 118, 0.857139835021412]
[77, -205.07639148708898, -183.36008740490834, 173, 0.8554255553513692]
